"You can find and edit rule label and descriptions, per store view, in email templates.","You can find and edit rule label and descriptions, per store view, in email templates."
"Rule Title for All Store Views",所有商店视图的规则标题
"Rule Description for All Store Views",所有商店视图的规则说明
"Titles and Descriptions Per Store View",每个店铺视图的名称和描述
"Overrides default titles and descriptions. Note that if email an template is not specified for this store view, the respective variable values will be deleted.",覆盖默认的标题和描述。请注意，如果该商店视图未指定将模板通过电子邮件发送，则各自的变量值将会被删除。
"Emails and Labels",邮件和标签
"Matched Customers",匹配的客户
"Reminder Rules",提醒规则
"Please correct the reminder rule you requested.","Please correct the reminder rule you requested."
"Email Reminders","Email Reminders"
"New Reminder Rule","New Reminder Rule"
"You saved the reminder rule.","You saved the reminder rule."
"We could not save the reminder rule.","We could not save the reminder rule."
"You deleted the reminder rule.","You deleted the reminder rule."
"We could not delete the reminder rule.","We could not delete the reminder rule."
"You matched the reminder rule.","You matched the reminder rule."
"Reminder rule matching error.",提醒规则匹配错误。
"You can create auto-generated coupons using reminder promotion rules.","You can create auto-generated coupons using reminder promotion rules."
"Minute Intervals","Minute Intervals"
Hourly,Hourly
"5 minutes","5 minutes"
"10 minutes","10 minutes"
"15 minutes","15 minutes"
"20 minutes","20 minutes"
"30 minutes","30 minutes"
"<b>Important</b>: If you select ""Use Auto Generation"", this rule will no longer be used in any automated email reminder rules for abandoned carts","<b>Important</b>: If you select ""Use Auto Generation"", this rule will no longer be used in any automated email reminder rules for abandoned carts"
for,for
"for greater than","for greater than"
"for or greater than","for or greater than"
"Shopping cart is not empty and abandoned %1 %2 days and %3 of these conditions match:","Shopping cart is not empty and abandoned %1 %2 days and %3 of these conditions match:"
"The root shopping cart condition should have a days value of 0 or greater.","The root shopping cart condition should have a days value of 0 or greater."
"Total Amount",总数量
subtotal,小计
"grand total",总数
"Shopping cart %1 amount %2 %3:","Shopping cart %1 amount %2 %3:"
"Unknown quote total specified",指定了未知数额
"Numeric Attribute",数值属性
weight,重量
"row weight",毛重
quantity,数量
"base price",基本价格
"base cost",基本成本
"Item %1 %2 %3:","Item %1 %2 %3:"
"Unknown attribute specified",指定了未知属性
"Items Subselection",项目复选
"Coupon Code",折扣券代码
"Shopping cart %1 a coupon applied","Shopping cart %1 a coupon applied"
"Cart Line Items",购物车内容
"Number of shopping cart line items %1 %2:","Number of shopping cart line items %1 %2:"
"Item SKU %1 %2 ","Item SKU %1 %2 "
"The item was added to shopping cart %1, store view %2.","The item was added to shopping cart %1, store view %2."
from,from
"not from","not from"
"If an item is %1 in the shopping cart with %2 of these conditions match:","If an item is %1 in the shopping cart with %2 of these conditions match:"
"Items Quantity",项目数量
"Total shopping cart items quantity %1 %2:","Total shopping cart items quantity %1 %2:"
"Virtual Only",仅实物
"Shopping cart %1 only virtual items","Shopping cart %1 only virtual items"
"The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:","The wish list is not empty and abandoned %1 %2 days and %3 of these conditions match:"
"The root wish list condition should have a days value of 1 or greater.","The root wish list condition should have a days value of 1 or greater."
"Number of Items",项目的数量
"Number of wish list items %1 %2 ","Number of wish list items %1 %2 "
Sharing,共享
"Wish List %1 shared","Wish List %1 shared"
is,是
"is not",非
"The item was added to wish list %1, store view %2.","The item was added to wish list %1, store view %2."
"If an item is %1 in the wish list with %2 of these conditions match:","If an item is %1 in the wish list with %2 of these conditions match:"
"Condition type is unexpected","Condition type is unexpected"
"Please specify a valid number of minute.","Please specify a valid number of minute."
"Unable to save Cron expression","Unable to save Cron expression"
